code_geo,GEO_OBJECT,FREQ,type_population,annee,valeur_population
46324,COM,A,Population totale,2022,203
48044,COM,A,Population totale,2022,83
48097,COM,A,Population municipale,2022,217
46227,COM,A,Population comptée à part,2022,5
47230,COM,A,Population municipale,2022,389
46284,COM,A,Population municipale,2022,416
47090,COM,A,Population municipale,2022,358
47003,COM,A,Population totale,2022,487
51324,COM,A,Population comptée à part,2022,1
51568,COM,A,Population comptée à part,2022,7
51638,COM,A,Population totale,2022,209
51339,COM,A,Population municipale,2022,565
51646,COM,A,Population totale,2022,86
51443,COM,A,Population comptée à part,2022,3
51184,COM,A,Population municipale,2022,388
51360,COM,A,Population municipale,2022,295
51233,COM,A,Population comptée à part,2022,3
51121,COM,A,Population totale,2022,256
52142,COM,A,Population totale,2022,79
51425,COM,A,Population totale,2022,383
56035,COM,A,Population municipale,2022,1132
56182,COM,A,Population totale,2022,1201
55410,COM,A,Population totale,2022,141
55347,COM,A,Population comptée à part,2022,4
55335,COM,A,Population comptée à part,2022,5
55372,COM,A,Population municipale,2022,362
55328,COM,A,Population totale,2022,285
56104,COM,A,Population municipale,2022,809
56195,COM,A,Population totale,2022,736
55379,COM,A,Population totale,2022,56
56151,COM,A,Population totale,2022,3704
55123,COM,A,Population totale,2022,725
45008,COM,A,Population totale,2022,2036
46037,COM,A,Population municipale,2022,94
45086,COM,A,Population comptée à part,2022,3
45348,COM,A,Population comptée à part,2022,13
45273,COM,A,Population municipale,2022,3057
45089,COM,A,Population municipale,2022,8948
46115,COM,A,Population comptée à part,2022,6
44113,COM,A,Population comptée à part,2022,89
46136,COM,A,Population comptée à part,2022,3
44137,COM,A,Population totale,2022,3623
46020,COM,A,Population comptée à part,2022,13
44171,COM,A,Population totale,2022,2142
51066,COM,A,Population municipale,2022,318
50200,COM,A,Population comptée à part,2022,16
49054,COM,A,Population municipale,2022,2815
50552,COM,A,Population municipale,2022,325
49135,COM,A,Population totale,2022,2267
50437,COM,A,Population comptée à part,2022,10
50251,COM,A,Population totale,2022,369
50152,COM,A,Population totale,2022,234
50556,COM,A,Population municipale,2022,694
50487,COM,A,Population totale,2022,5053
51017,COM,A,Population comptée à part,2022,6
50044,COM,A,Population comptée à part,2022,10
52310,COM,A,Population totale,2022,102
54047,COM,A,Population totale,2022,274
54041,COM,A,Population comptée à part,2022,7
54037,COM,A,Population comptée à part,2022,9
52369,COM,A,Population comptée à part,2022,0
54053,COM,A,Population totale,2022,159
53035,COM,A,Population totale,2022,620
53075,COM,A,Population municipale,2022,298
52326,COM,A,Population totale,2022,38
53201,COM,A,Population municipale,2022,7384
54034,COM,A,Population totale,2022,220
53270,COM,A,Population municipale,2022,110
43242,COM,A,Population comptée à part,2022,2
42325,COM,A,Population totale,2022,394
42108,COM,A,Population comptée à part,2022,24
41234,COM,A,Population municipale,2022,293
43011,COM,A,Population totale,2022,181
42110,COM,A,Population comptée à part,2022,41
42301,COM,A,Population totale,2022,725
43025,COM,A,Population totale,2022,3034
42192,COM,A,Population municipale,2022,422
42277,COM,A,Population totale,2022,343
42071,COM,A,Population comptée à part,2022,121
43051,COM,A,Population municipale,2022,2451
54283,COM,A,Population comptée à part,2022,6
54420,COM,A,Population comptée à part,2022,2
54579,COM,A,Population municipale,2022,330
54416,COM,A,Population municipale,2022,175
54231,COM,A,Population municipale,2022,180
54438,COM,A,Population municipale,2022,55
54190,COM,A,Population totale,2022,109
54434,COM,A,Population comptée à part,2022,2
54356,COM,A,Population totale,2022,67
54249,COM,A,Population comptée à part,2022,4
55060,COM,A,Population comptée à part,2022,11
54300,COM,A,Population comptée à part,2022,66
52016,COM,A,Population municipale,2022,64
52103,COM,A,Population comptée à part,2022,2
51380,COM,A,Population totale,2022,3600
51649,COM,A,Population comptée à part,2022,187
51142,COM,A,Population comptée à part,2022,13
52015,COM,A,Population comptée à part,2022,1
51495,COM,A,Population comptée à part,2022,0
51210,COM,A,Population comptée à part,2022,25
51078,COM,A,Population municipale,2022,536
51081,COM,A,Population municipale,2022,315
51533,COM,A,Population comptée à part,2022,5
51607,COM,A,Population municipale,2022,198
44048,COM,A,Population municipale,2022,2534
45209,COM,A,Population comptée à part,2022,5
45200,COM,A,Population totale,2022,1423
44116,COM,A,Population comptée à part,2022,99
44088,COM,A,Population comptée à part,2022,53
46057,COM,A,Population totale,2022,633
45248,COM,A,Population totale,2022,2379
45334,COM,A,Population municipale,2022,621
46084,COM,A,Population comptée à part,2022,5
44222,COM,A,Population totale,2022,1277
45126,COM,A,Population totale,2022,2898
45101,COM,A,Population comptée à part,2022,10
50628,COM,A,Population municipale,2022,155
50117,COM,A,Population municipale,2022,341
50533,COM,A,Population municipale,2022,177
50410,COM,A,Population totale,2022,4388
50285,COM,A,Population totale,2022,315
51068,COM,A,Population municipale,2022,197
50253,COM,A,Population comptée à part,2022,7
50259,COM,A,Population comptée à part,2022,22
50174,COM,A,Population comptée à part,2022,6
51034,COM,A,Population comptée à part,2022,0
50496,COM,A,Population totale,2022,403
49192,COM,A,Population comptée à part,2022,80
55291,COM,A,Population totale,2022,3818
55244,COM,A,Population municipale,2022,221
55496,COM,A,Population comptée à part,2022,27
55422,COM,A,Population totale,2022,51
56201,COM,A,Population totale,2022,618
55533,COM,A,Population comptée à part,2022,23
56112,COM,A,Population comptée à part,2022,16
56058,COM,A,Population municipale,2022,3445
56161,COM,A,Population municipale,2022,3109
56105,COM,A,Population municipale,2022,1133
55366,COM,A,Population totale,2022,996
55367,COM,A,Population totale,2022,136
47049,COM,A,Population comptée à part,2022,46
48086,COM,A,Population municipale,2022,207
47070,COM,A,Population comptée à part,2022,19
47079,COM,A,Population municipale,2022,537
47248,COM,A,Population comptée à part,2022,10
46292,COM,A,Population totale,2022,200
46332,COM,A,Population comptée à part,2022,15
46251,COM,A,Population totale,2022,3588
47328,COM,A,Population municipale,2022,510
47321,COM,A,Population municipale,2022,321
48002,COM,A,Population municipale,2022,557
48132,COM,A,Population totale,2022,1415
54197,COM,A,Population totale,2022,2213
54541,COM,A,Population comptée à part,2022,2
54391,COM,A,Population municipale,2022,1591
54599,COM,A,Population totale,2022,104
55154,COM,A,Population comptée à part,2022,46
54252,COM,A,Population municipale,2022,514
55024,COM,A,Population municipale,2022,160
55198,COM,A,Population municipale,2022,668
54234,COM,A,Population totale,2022,3018
54505,COM,A,Population municipale,2022,724
54134,COM,A,Population comptée à part,2022,2
55053,COM,A,Population comptée à part,2022,6
51334,COM,A,Population totale,2022,462
51181,COM,A,Population totale,2022,406
51242,COM,A,Population comptée à part,2022,108
51645,COM,A,Population totale,2022,108
51535,COM,A,Population comptée à part,2022,123
51212,COM,A,Population totale,2022,164
52053,COM,A,Population comptée à part,2022,1
51161,COM,A,Population municipale,2022,749
52126,COM,A,Population municipale,2022,158
51162,COM,A,Population municipale,2022,621
52140,COM,A,Population municipale,2022,666
51549,COM,A,Population municipale,2022,112
42038,COM,A,Population totale,2022,750
42089,COM,A,Population totale,2022,690
43252,COM,A,Population comptée à part,2022,1
44002,COM,A,Population comptée à part,2022,142
41289,COM,A,Population municipale,2022,388
43231,COM,A,Population comptée à part,2022,6
43043,COM,A,Population totale,2022,492
42332,COM,A,Population comptée à part,2022,113
41231,COM,A,Population municipale,2022,1185
43232,COM,A,Population municipale,2022,333
42079,COM,A,Population totale,2022,718
43158,COM,A,Population totale,2022,367
52425,COM,A,Population totale,2022,187
54004,COM,A,Population comptée à part,2022,3
53266,COM,A,Population totale,2022,231
53129,COM,A,Population totale,2022,367
54049,COM,A,Population municipale,2022,520
53230,COM,A,Population municipale,2022,257
53178,COM,A,Population municipale,2022,228
53111,COM,A,Population municipale,2022,466
53206,COM,A,Population municipale,2022,219
54035,COM,A,Population totale,2022,394
52302,COM,A,Population municipale,2022,184
53196,COM,A,Population comptée à part,2022,11
51071,COM,A,Population comptée à part,2022,4
49127,COM,A,Population municipale,2022,3376
50252,COM,A,Population municipale,2022,926
50147,COM,A,Population totale,2022,9542
50304,COM,A,Population municipale,2022,195
50034,COM,A,Population comptée à part,2022,18
50183,COM,A,Population totale,2022,356
51060,COM,A,Population totale,2022,159
50568,COM,A,Population municipale,2022,458
51020,COM,A,Population municipale,2022,51
50511,COM,A,Population totale,2022,153
50342,COM,A,Population totale,2022,825
47113,COM,A,Population comptée à part,2022,2
48079,COM,A,Population comptée à part,2022,2
48138,COM,A,Population municipale,2022,72
47068,COM,A,Population totale,2022,1136
47071,COM,A,Population municipale,2022,254
47184,COM,A,Population totale,2022,262
47020,COM,A,Population totale,2022,196
46336,COM,A,Population comptée à part,2022,33
47171,COM,A,Population totale,2022,458
47254,COM,A,Population comptée à part,2022,7
47015,COM,A,Population comptée à part,2022,36
47108,COM,A,Population municipale,2022,241
57036,COM,A,Population municipale,2022,99
56249,COM,A,Population totale,2022,2463
56027,COM,A,Population municipale,2022,546
56164,COM,A,Population comptée à part,2022,234
55533,COM,A,Population municipale,2022,1916
55519,COM,A,Population comptée à part,2022,17
56099,COM,A,Population totale,2022,408
57039,COM,A,Population municipale,2022,2127
55505,COM,A,Population municipale,2022,3168
56225,COM,A,Population municipale,2022,205
56153,COM,A,Population totale,2022,2906
56057,COM,A,Population municipale,2022,2816
51643,COM,A,Population totale,2022,541
52059,COM,A,Population municipale,2022,131
51246,COM,A,Population totale,2022,221
52138,COM,A,Population municipale,2022,62
51423,COM,A,Population municipale,2022,1700
51397,COM,A,Population totale,2022,138
51247,COM,A,Population municipale,2022,136
51091,COM,A,Population totale,2022,142
51137,COM,A,Population municipale,2022,208
51629,COM,A,Population comptée à part,2022,23
51546,COM,A,Population totale,2022,660
51398,COM,A,Population municipale,2022,192
55040,COM,A,Population totale,2022,259
54450,COM,A,Population totale,2022,153
54191,COM,A,Population comptée à part,2022,2
54423,COM,A,Population municipale,2022,330
54167,COM,A,Population totale,2022,2025
55073,COM,A,Population totale,2022,720
54402,COM,A,Population totale,2022,428
55028,COM,A,Population totale,2022,107
55089,COM,A,Population comptée à part,2022,1
54511,COM,A,Population comptée à part,2022,4
54242,COM,A,Population comptée à part,2022,2
54469,COM,A,Population totale,2022,445
53029,COM,A,Population municipale,2022,1280
53093,COM,A,Population totale,2022,292
53026,COM,A,Population municipale,2022,500
53085,COM,A,Population municipale,2022,197
52204,COM,A,Population comptée à part,2022,2
52353,COM,A,Population comptée à part,2022,64
52380,COM,A,Population municipale,2022,386
52274,COM,A,Population comptée à part,2022,8
52280,COM,A,Population municipale,2022,193
52461,COM,A,Population totale,2022,381
52373,COM,A,Population comptée à part,2022,4
54112,COM,A,Population totale,2022,740
42259,COM,A,Population totale,2022,3831
43091,COM,A,Population totale,2022,333
42155,COM,A,Population comptée à part,2022,27
43260,COM,A,Population totale,2022,22
42316,COM,A,Population totale,2022,8628
42270,COM,A,Population comptée à part,2022,29
42265,COM,A,Population comptée à part,2022,24
42245,COM,A,Population comptée à part,2022,16
43241,COM,A,Population comptée à part,2022,18
43061,COM,A,Population comptée à part,2022,27
42092,COM,A,Population totale,2022,2936
42278,COM,A,Population comptée à part,2022,4
46018,COM,A,Population totale,2022,149
45104,COM,A,Population municipale,2022,2840
45251,COM,A,Population municipale,2022,286
44031,COM,A,Population comptée à part,2022,15
45173,COM,A,Population comptée à part,2022,69
45162,COM,A,Population municipale,2022,541
45229,COM,A,Population comptée à part,2022,35
44127,COM,A,Population totale,2022,2844
45142,COM,A,Population comptée à part,2022,69
46118,COM,A,Population totale,2022,694
45278,COM,A,Population municipale,2022,1062
44130,COM,A,Population totale,2022,7027
49171,COM,A,Population municipale,2022,119
49260,COM,A,Population comptée à part,2022,83
50269,COM,A,Population municipale,2022,214
50570,COM,A,Population comptée à part,2022,8
50365,COM,A,Population comptée à part,2022,13
50490,COM,A,Population municipale,2022,366
49299,COM,A,Population comptée à part,2022,71
50334,COM,A,Population municipale,2022,272
49090,COM,A,Population comptée à part,2022,8
49352,COM,A,Population comptée à part,2022,34
50247,COM,A,Population comptée à part,2022,7
50164,COM,A,Population municipale,2022,998
52102,COM,A,Population municipale,2022,406
51080,COM,A,Population totale,2022,197
52056,COM,A,Population comptée à part,2022,8
51495,COM,A,Population municipale,2022,75
51350,COM,A,Population comptée à part,2022,1
51349,COM,A,Population municipale,2022,181
51417,COM,A,Population municipale,2022,366
51641,COM,A,Population municipale,2022,194
51560,COM,A,Population comptée à part,2022,4
51349,COM,A,Population totale,2022,187
51449,COM,A,Population comptée à part,2022,14
51490,COM,A,Population municipale,2022,200
57042,COM,A,Population comptée à part,2022,9
57089,COM,A,Population municipale,2022,4899
55531,COM,A,Population comptée à part,2022,19
56102,COM,A,Population comptée à part,2022,57
55274,COM,A,Population municipale,2022,276
