objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;zD;prF;depPrF;concessionPrF;absF;cumulF;zF;cote;voie;accrochage;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL;latitudeD;longitudeD;latitudeF;longitudeF
TMJ19_3300;01/01/2019;N0106;400;48;48;N;109;111885;0;48;48;N;509;112285;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;4076.0;88;44.341786708896315;3.5845573578597287;44.34456826570464;3.5813271145557004
TMJ19_3301;01/01/2019;N0106;271;48;48;N;509;112285;0;48;48;N;780;112556;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;4076.0;88;44.34456826570464;3.5813271145557004;44.34618297033934;3.5787720822540265
TMJ19_3302;01/01/2019;N0106;2483;48;48;N;780;112556;0;51;48;N;305;115039;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;4076.0;88;44.34618297033934;3.5787720822540265;44.36281858407094;3.5662607369341086
TMJ19_3303;01/01/2019;N0106;124;51;48;N;305;115039;0;51;48;N;429;115163;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;1029.0;399;44.36281858407094;3.5662607369341086;44.36300033674926;3.5648230369192544
TMJ19_3304;01/01/2019;N0106;12304;51;48;N;429;115163;0;63;48;N;875;127467;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;1029.0;399;44.36300033674926;3.5648230369192544;44.42242842445846;3.5476454294879978
TMJ19_3305;01/01/2019;N0106;617;63;48;N;875;127467;0;64;48;N;492;128084;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;1029.0;399;44.42242842445846;3.5476454294879978;44.42684755542402;3.5520089797304637
TMJ19_3306;01/01/2019;N0106;8748;64;48;N;492;128084;0;73;48;N;660;136832;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;1029.0;399;44.42684755542402;3.5520089797304637;44.478073461231375;3.495657822579106
TMJ19_3307;01/01/2019;N0106;4583;73;48;N;660;136832;0;78;48;N;246;141415;0;I;0;ACCROCHE;0.0;;;;;44.478073461231375;3.495657822579106;44.482596658290035;3.457660113717109
TMJ19_3308;01/01/2019;N0109;6581;4;34;N;0;0;0;10;34;N;700;6581;0;I;0;ACCROCHE;0.0;;;;;43.61005925888897;3.82235563911661;43.633169285316725;3.7589512308156396
TMJ19_3309;01/01/2019;N0112;13;25;81;N;0;0;0;25;81;N;13;13;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50707584668936;2.378132377876258;43.50706988229671;2.3779708797769543
TMJ19_3310;01/01/2019;N0112;31;25;81;N;13;13;0;25;81;N;44;44;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50706988229671;2.3779708797769543;43.507134143824366;2.377597984075482
TMJ19_3311;01/01/2019;N0112;362;25;81;N;44;44;0;25;81;N;406;406;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.507134143824366;2.377597984075482;43.5082474698696;2.3733617242987126
TMJ19_3312;01/01/2019;N0112;223;25;81;N;406;406;0;25;81;N;629;629;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.5082474698696;2.3733617242987126;43.50896132182429;2.370766255962373
TMJ19_3313;01/01/2019;N0112;695;25;81;N;629;629;0;26;81;N;542;1324;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50896132182429;2.370766255962373;43.509401958025;2.36263438061451
TMJ19_3314;01/01/2019;N0112;117;26;81;N;542;1324;0;26;81;N;659;1441;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.509401958025;2.36263438061451;43.50880462250437;2.3614408051303357
TMJ19_3315;01/01/2019;N0112;51;26;81;N;659;1441;0;26;81;N;710;1492;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50880462250437;2.3614408051303357;43.5085375241875;2.360926931398604
TMJ19_3316;01/01/2019;N0112;69;26;81;N;710;1492;0;26;81;N;779;1561;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.5085375241875;2.360926931398604;43.50818276239862;2.3602254000572818
TMJ19_3317;01/01/2019;N0112;138;26;81;N;779;1561;0;26;81;N;917;1699;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50818276239862;2.3602254000572818;43.507632745374586;2.3587000592708853
TMJ19_3318;01/01/2019;N0112;33;26;81;N;917;1699;0;26;81;N;950;1732;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.507632745374586;2.3587000592708853;43.50755008293383;2.3583083816322206
TMJ19_3319;01/01/2019;N0112;266;26;81;N;950;1732;0;27;81;N;131;1998;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50755008293383;2.3583083816322206;43.50769495944474;2.3550041433398943
TMJ19_3320;01/01/2019;N0112;82;27;81;N;131;1998;0;27;81;N;213;2080;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50769495944474;2.3550041433398943;43.50781503959021;2.3539701139927827
TMJ19_3321;01/01/2019;N0112;151;27;81;N;213;2080;0;27;81;N;364;2231;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50781503959021;2.3539701139927827;43.50826416486224;2.3522160194729005
TMJ19_3322;01/01/2019;N0112;45;27;81;N;364;2231;0;27;81;N;409;2276;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50826416486224;2.3522160194729005;43.50847298755562;2.351868527945331
TMJ19_3323;01/01/2019;N0112;408;27;81;N;409;2276;0;27;81;N;817;2684;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.50847298755562;2.351868527945331;43.51057949999085;2.347837835426039
TMJ19_3324;01/01/2019;N0112;70;27;81;N;817;2684;0;27;81;N;887;2754;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.51057949999085;2.347837835426039;43.51084152747343;2.347348039111342
TMJ19_3325;01/01/2019;N0112;2947;27;81;N;887;2754;0;30;81;N;529;5701;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.51084152747343;2.347348039111342;43.51686671248613;2.312184441666712
TMJ19_3326;01/01/2019;N0112;373;30;81;N;529;5701;0;30;81;N;902;6074;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.51686671248613;2.312184441666712;43.51825659810276;2.307989325075962
TMJ19_3327;01/01/2019;N0112;2953;30;81;N;902;6074;0;33;81;N;300;9027;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;14049.0;74;43.51825659810276;2.307989325075962;43.53342473843898;2.279850741844458
TMJ19_3328;01/01/2019;N0112;9466;33;81;N;300;9027;0;41;81;N;139;18493;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;11398.0;98;43.53342473843898;2.279850741844458;43.59663151816357;2.2196482529546664
TMJ19_3329;01/01/2019;N0112;521;41;81;N;139;18493;0;41;81;N;660;19014;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;11398.0;98;43.59663151816357;2.2196482529546664;43.596377108905465;2.215582640384785
TMJ19_3330;01/01/2019;N0112;579;41;81;N;660;19014;0;41;81;N;1239;19593;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;11398.0;98;43.596377108905465;2.215582640384785;43.59319168785754;2.2178635132529827
TMJ19_3332;01/01/2019;N0113;2352;62;13;N;440;2775;0;64;13;N;800;5127;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;38649.0;;43.62982792883169;4.801314295856191;43.63303643824555;4.773144267785883
TMJ19_3333;01/01/2019;N0113;3046;64;13;N;800;5127;0;67;13;N;630;8173;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;39080.0;;43.63303643824555;4.773144267785883;43.634963394006434;4.738226761079733
TMJ19_3334;01/01/2019;N0113;8469;67;13;N;630;8173;0;76;13;N;100;16642;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;51825.0;;43.634963394006434;4.738226761079733;43.661069702519406;4.640044333971457
TMJ19_3337;01/01/2019;N0113;170;29;30;N;0;19783;0;30;30;N;0;19953;0;I;0;ACCROCHE;0.0;;;;;43.81572888164699;4.340420349351513;43.81512948842512;4.338345138321182
TMJ19_3338;01/01/2019;N0113;475;30;30;N;0;19953;0;30;30;N;475;20428;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;34420.0;;43.81512948842512;4.338345138321182;43.81330496920036;4.3332245870266455
TMJ19_3339;01/01/2019;N0113;896;30;30;N;475;20428;0;31;30;N;340;21324;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;34420.0;;43.81330496920036;4.3332245870266455;43.80772475418198;4.325431551392902
TMJ19_3340;01/01/2019;N0113;850;31;30;N;340;21324;0;32;30;N;195;22174;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;34420.0;;43.80772475418198;4.325431551392902;43.80190627909693;4.318684590995004
TMJ19_3341;01/01/2019;N0113;625;32;30;N;195;22174;0;32;30;N;820;22799;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;22293.0;;43.80190627909693;4.318684590995004;43.79672575896323;4.31758192575697
TMJ19_3342;01/01/2019;N0113;30;32;30;N;820;22799;0;32;30;N;850;22829;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;22293.0;;43.79672575896323;4.31758192575697;43.796467898078035;4.3176720320311
TMJ19_3343;01/01/2019;N0113;4392;32;30;N;850;22829;0;36;30;N;391;27221;0;I;0;ACCROCHE;2019.0;8.0;Temporaire journalier;22293.0;;43.796467898078035;4.3176720320311;43.77380159183508;4.284478369191582
TMJ19_3344;01/01/2019;N0113;6647;36;30;N;391;27221;0;42;30;N;395;33868;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;17635.0;54;43.77380159183508;4.284478369191582;43.73469401404111;4.234761132413366
TMJ19_3345;01/01/2019;N0113;5084;42;30;N;395;33868;0;47;30;N;480;38952;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;11422.0;;43.73469401404111;4.234761132413366;43.704459986208924;4.189080825719132
TMJ19_3348;01/01/2019;N0113;2;49;30;N;798;41285;0;0;34;N;0;41287;0;I;0;ACCROCHE;0.0;;;;;43.69312380944536;4.164834855262014;43.69311504317629;4.164813096780406
TMJ19_3349;01/01/2019;N0113;1021;0;34;N;0;41287;0;0;34;N;1021;42308;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;25316.0;58;43.69311504317629;4.164813096780406;43.687031594339444;4.155513716246155
TMJ19_3350;01/01/2019;N0113;734;0;34;N;1021;42308;0;1;34;N;670;43042;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;25316.0;58;43.687031594339444;4.155513716246155;43.68281604569995;4.149056252954321
TMJ19_3351;01/01/2019;N0113;2985;1;34;N;670;43042;0;4;34;N;630;46027;0;I;0;ACCROCHE;0.0;;;;;43.68281604569995;4.149056252954321;43.67768874777627;4.1180670872196155
TMJ19_3352;01/01/2019;N0113;52;4;34;N;630;46027;0;4;34;N;682;46079;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.67768874777627;4.1180670872196155;43.67777532935601;4.117426631543349
TMJ19_3353;01/01/2019;N0113;68;4;34;N;682;46079;0;4;34;N;750;46147;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.67777532935601;4.117426631543349;43.67800347985347;4.116679201242325
TMJ19_3354;01/01/2019;N0113;4963;4;34;N;750;46147;0;9;34;N;700;51110;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.67800347985347;4.116679201242325;43.67593778702306;4.057326522518402
TMJ19_3355;01/01/2019;N0113;1110;9;34;N;700;51110;0;10;34;N;806;52220;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.67593778702306;4.057326522518402;43.6688581925186;4.047765441448013
TMJ19_3356;01/01/2019;N0113;161;10;34;N;806;52220;0;10;34;N;967;52381;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.6688581925186;4.047765441448013;43.667929937570534;4.046234707513199
TMJ19_3357;01/01/2019;N0113;515;10;34;N;967;52381;0;11;34;N;317;52896;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.667929937570534;4.046234707513199;43.66568574823693;4.040640848710227
TMJ19_3358;01/01/2019;N0113;3206;11;34;N;317;52896;0;14;34;N;520;56102;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.66568574823693;4.040640848710227;43.65512911307084;4.001682556121301
TMJ19_3359;01/01/2019;N0113;203;14;34;N;520;56102;0;14;34;N;723;56305;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.65512911307084;4.001682556121301;43.654894202451835;4.000171982867275
TMJ19_3360;01/01/2019;N0113;27;14;34;N;723;56305;0;14;34;N;750;56332;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;13099.0;63;43.654894202451835;4.000171982867275;43.654752818651936;4.000065904191284
TMJ19_3361;01/01/2019;N0113;716;14;34;N;750;56332;0;15;34;N;450;57048;0;I;0;ACCROCHE;0.0;;;;;43.654752818651936;4.000065904191284;43.65494686378349;3.9924693978249035
TMJ19_3365;01/01/2019;N0116;3407;0;66;N;0;0;0;6;66;N;400;3407;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;29903.0;41;42.69437442793736;2.8502872779931088;42.687433393814686;2.8107045287587136
TMJ19_3367;01/01/2019;N0116;3451;11;66;N;650;8658;0;14;66;N;1200;12109;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;21972.0;46;42.68292085657541;2.7490277893732733;42.69248189819542;2.709256284416751
TMJ19_3368;01/01/2019;N0116;7575;14;66;N;1200;12109;0;22;66;N;0;19684;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;15726.0;48;42.69248189819542;2.709256284416751;42.680409171756665;2.6296086917294703
TMJ19_3369;01/01/2019;N0116;5011;22;66;N;0;19684;0;26;66;N;438;24695;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;15591.0;52;42.680409171756665;2.6296086917294703;42.656541257481166;2.5859547420779916
TMJ19_3370;01/01/2019;N0116;3293;26;66;N;438;24695;0;29;66;N;771;27988;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;15591.0;52;42.656541257481166;2.5859547420779916;42.65123877045012;2.5544878939862934
TMJ19_3371;01/01/2019;N0116;4643;29;66;N;771;27988;0;35;66;N;350;32631;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;15591.0;52;42.65123877045012;2.5544878939862934;42.64425413703918;2.500779994942295
TMJ19_3372;01/01/2019;N0116;7049;35;66;N;350;32631;0;42;66;N;441;39680;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;15591.0;52;42.64425413703918;2.500779994942295;42.6236146061904;2.423162632442212
TMJ19_3373;01/01/2019;N0116;2139;42;66;N;441;39680;0;44;66;N;38;41819;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;9366.0;111;42.6236146061904;2.423162632442212;42.610194960334546;2.4079012274170695
TMJ19_3374;01/01/2019;N0116;290;44;66;N;38;41819;0;44;66;N;328;42109;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;9366.0;111;42.610194960334546;2.4079012274170695;42.6087169977657;2.405323079582824
TMJ19_3375;01/01/2019;N0116;178;44;66;N;328;42109;0;44;66;N;506;42287;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;9366.0;111;42.6087169977657;2.405323079582824;42.607940894220285;2.4034593619374274
TMJ19_3376;01/01/2019;N0116;613;44;66;N;506;42287;0;45;66;N;137;42900;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;9366.0;111;42.607940894220285;2.4034593619374274;42.60591319208238;2.3967645873177665
TMJ19_3377;01/01/2019;N0116;493;45;66;N;137;42900;0;45;66;N;630;43393;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;9366.0;111;42.60591319208238;2.3967645873177665;42.60410519972356;2.391244089794499
TMJ19_3378;01/01/2019;N0116;150;45;66;N;630;43393;0;45;66;N;780;43543;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;9366.0;111;42.60410519972356;2.391244089794499;42.603562916527174;2.3895295289603946
TMJ19_3379;01/01/2019;N0116;1247;45;66;N;780;43543;0;47;66;N;0;44790;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;9366.0;111;42.603562916527174;2.3895295289603946;42.59706953043961;2.377364396977122
TMJ19_3380;01/01/2019;N0116;1359;47;66;N;0;44790;0;48;66;N;311;46149;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;9366.0;111;42.59706953043961;2.377364396977122;42.58683137527573;2.3700585544981085
TMJ19_3387;01/01/2019;N0116;1254;56;66;N;0;53844;0;57;66;N;257;55098;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.56166876216226;2.28995331852801;42.55611866758962;2.277416433093885
TMJ19_3388;01/01/2019;N0116;960;57;66;N;257;55098;0;58;66;N;207;56058;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.55611866758962;2.277416433093885;42.552970601866335;2.267454053598815
TMJ19_3389;01/01/2019;N0116;7695;58;66;N;207;56058;0;66;66;N;215;63753;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.552970601866335;2.267454053598815;42.519672112252586;2.205097685131834
TMJ19_3390;01/01/2019;N0116;658;66;66;N;215;63753;0;66;66;N;873;64411;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.519672112252586;2.205097685131834;42.516951026325486;2.198542052478023
TMJ19_3391;01/01/2019;N0116;1167;66;66;N;873;64411;0;68;66;N;70;65578;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.516951026325486;2.198542052478023;42.513116076471555;2.186922551680071
TMJ19_3392;01/01/2019;N0116;4724;68;66;N;70;65578;0;72;66;N;907;70302;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.513116076471555;2.186922551680071;42.508678356423985;2.1571229418359157
TMJ19_3393;01/01/2019;N0116;616;72;66;N;907;70302;0;73;66;N;523;70918;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.508678356423985;2.1571229418359157;42.508790576746385;2.151431595180439
TMJ19_3394;01/01/2019;N0116;1466;73;66;N;523;70918;0;75;66;N;36;72384;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.508790576746385;2.151431595180439;42.50846161871819;2.1375904206683476
TMJ19_3395;01/01/2019;N0116;660;75;66;N;36;72384;0;75;66;N;696;73044;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.50846161871819;2.1375904206683476;42.50713726579691;2.132006047851185
TMJ19_3396;01/01/2019;N0116;2755;75;66;N;696;73044;0;78;66;N;535;75799;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;5235.0;46;42.50713726579691;2.132006047851185;42.50753474014713;2.11572710068756
TMJ19_3399;01/01/2019;N0116;3298;81;66;N;60;78290;0;84;66;N;349;81588;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3891.0;44;42.496544665688425;2.0925788499356566;42.48424438397115;2.0604960458094608
TMJ19_3400;01/01/2019;N0116;14637;84;66;N;349;81588;0;99;66;N;150;96225;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3891.0;44;42.48424438397115;2.0604960458094608;42.43376762916168;1.9440747940110703
TMJ19_3401;01/01/2019;N0116;49;99;66;N;150;96225;0;99;66;N;199;96274;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3579.0;65;42.43376762916168;1.9440747940110703;42.43413677082688;1.9441417916819488
TMJ19_3402;01/01/2019;N0116;1430;99;66;N;199;96274;0;100;66;N;552;97704;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3579.0;65;42.43413677082688;1.9441417916819488;42.44696693816954;1.944365063833877
32773;01/01/2019;N0118;5186;0;92;N;0;0;0;5;92;N;159;5186;0;I;0;ACCROCHE;;;;;;48.82779162859668;2.224850387563019;48.785939891472204;2.222685293267556
xZxKPSw_section1_32773;01/01/2019;N0118;1873;5;92;N;159;5186;0;6;78;N;1044;7059;0;I;0;ACCROCHE;;;;;;48.785939891472204;2.222685293267556;48.77086594182133;2.228776503821312
TMJ19_3405;01/01/2019;N0118;2866;0;91;N;0;7059;0;2;91;N;910;9925;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;94333.0;67;48.77086594182133;2.228776503821312;48.74874537928894;2.216675254895899
TMJ19_3406;01/01/2019;N0118;6415;2;91;N;910;9925;0;9;91;N;455;16340;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;66392.0;67;48.74874537928894;2.216675254895899;48.71513739623942;2.1737126284226433
TMJ19_3407;01/01/2019;N0118;6030;9;91;N;455;16340;0;15;91;N;370;22370;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;54200.0;67;48.71513739623942;2.1737126284226433;48.66855626041038;2.192443256883258
CONTINUITE_177;01/01/2019;N0118;6;15;91;N;370;22370;0;15;91;N;376;22376;0;I;0;ACCROCHE;;;;;;48.66855626041038;2.192443256883258;48.668508669367995;2.1924024352659126
TMJ19_3408;01/01/2019;N0122;555;0;46;N;0;0;0;0;46;N;555;555;0;I;0;ACCROCHE;0.0;;;;;44.60707979351157;2.0422835722081816;44.60937190657852;2.046948152882616
TMJ19_3409;01/01/2019;N0122;15827;0;46;N;555;555;0;0;15;N;0;16382;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3615.0;193;44.60937190657852;2.046948152882616;44.67479029395219;2.1789669278251655
TMJ19_3410;01/01/2019;N0122;5125;0;15;N;0;16382;0;5;15;N;100;21507;0;I;0;ACCROCHE;0.0;;;;;44.67479029395219;2.1789669278251655;44.71127082124886;2.1976984068549212
TMJ19_3411;01/01/2019;N0122;17827;5;15;N;100;21507;0;24;15;N;400;39334;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3891.0;197;44.71127082124886;2.1976984068549212;44.84620467488332;2.236459596301323
TMJ19_3412;01/01/2019;N0122;1556;24;15;N;400;39334;0;26;15;N;458;40890;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3891.0;197;44.84620467488332;2.236459596301323;44.85084939336665;2.252672148208506
TMJ19_3413;01/01/2019;N0122;956;26;15;N;458;40890;0;28;15;N;0;41846;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3891.0;197;44.85084939336665;2.252672148208506;44.84957390510993;2.2646405186001437
TMJ19_3414;01/01/2019;N0122;23221;28;15;N;0;41846;0;53;15;N;380;65067;0;I;0;ACCROCHE;0.0;;;;;44.84957390510993;2.2646405186001437;44.92756425448915;2.48452130417527
TMJ19_3415;01/01/2019;N0122;6933;53;15;N;380;65067;0;62;15;N;585;72000;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;6726.0;104;44.92756425448915;2.48452130417527;44.94186471088372;2.550663965079922
TMJ19_3416;01/01/2019;N0122;803;62;15;N;585;72000;0;63;15;N;415;72803;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;6726.0;104;44.94186471088372;2.550663965079922;44.94537534632562;2.5592985335668685
TMJ19_3417;01/01/2019;N0122;916;63;15;N;415;72803;0;64;15;N;453;73719;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;6726.0;104;44.94537534632562;2.5592985335668685;44.94915897144576;2.569172474651329
TMJ19_3418;01/01/2019;N0122;4328;64;15;N;453;73719;0;68;15;N;800;78047;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;6726.0;104;44.94915897144576;2.569172474651329;44.97149599382345;2.612447246224277
TMJ19_3419;01/01/2019;N0122;18217;68;15;N;800;78047;0;88;15;N;0;96264;0;I;0;ACCROCHE;0.0;;;;;44.97149599382345;2.612447246224277;45.087324642524734;2.7453419747437664
TMJ19_3420;01/01/2019;N0122;1000;88;15;N;0;96264;0;89;15;N;0;97264;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;7144.0;60;45.087324642524734;2.7453419747437664;45.09223729998805;2.7557548159771486
TMJ19_3421;01/01/2019;N0122;2228;89;15;N;0;97264;0;91;15;N;236;99492;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;7144.0;60;45.09223729998805;2.7557548159771486;45.10798780640799;2.7707831980765256
TMJ19_3422;01/01/2019;N0122;657;91;15;N;236;99492;0;92;15;N;0;100149;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;7144.0;60;45.10798780640799;2.7707831980765256;45.107946961075726;2.776252090256418
TMJ19_3423;01/01/2019;N0122;546;92;15;N;0;100149;0;92;15;N;546;100695;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;7144.0;60;45.107946961075726;2.776252090256418;45.10935131205381;2.782944013333118
TMJ19_3424;01/01/2019;N0122;304;92;15;N;546;100695;0;92;15;N;850;100999;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;7144.0;60;45.10935131205381;2.782944013333118;45.10988206150614;2.786750609494053
TMJ19_3425;01/01/2019;N0122;8323;92;15;N;850;100999;0;101;15;N;850;109322;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;7144.0;60;45.10988206150614;2.786750609494053;45.10880887322995;2.8819817368655958
TMJ19_3426;01/01/2019;N0122;8797;101;15;N;850;109322;0;110;15;N;900;118119;0;I;0;ACCROCHE;0.0;;;;;45.10880887322995;2.8819817368655958;45.13545404459726;2.9827688622128856
TMJ19_3427;01/01/2019;N0122;12014;110;15;N;900;118119;0;123;15;N;388;130133;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3510.0;303;45.13545404459726;2.9827688622128856;45.19259143756366;3.081156036458413
TMJ19_3428;01/01/2019;N0122;332;123;15;N;388;130133;0;123;15;N;720;130465;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3510.0;303;45.19259143756366;3.081156036458413;45.192851148534295;3.0853429417506133
TMJ19_3429;01/01/2019;N0122;12297;123;15;N;720;130465;0;136;15;N;144;142762;0;I;0;ACCROCHE;2019.0;1.0;Permanent horaire;3510.0;303;45.192851148534295;3.0853429417506133;45.25104855813152;3.197146855762894
